"Image","Cells","Conversion","Organoid","Cell","Sheath.length","Sheath.type","Sheath.number","Bridge.length","Cell.type","CellID","OrgID","Sheaths.percell","Tot.length"
"Image12","Cs25","Conv_11","Org_1","Cell_1",62.944,"Bridged",10,51.039,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_2",170.383,"Regular",1,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_2","Cs25.Conv_11.Org_1",5,600.415
"Image12","Cs25","Conv_11","Org_1","Cell_2",157.022,"Regular",2,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_2","Cs25.Conv_11.Org_1",5,600.415
"Image12","Cs25","Conv_11","Org_1","Cell_2",117.896,"Regular",3,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_2","Cs25.Conv_11.Org_1",5,600.415
"Image12","Cs25","Conv_11","Org_1","Cell_2",79.291,"Regular",4,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_2","Cs25.Conv_11.Org_1",5,600.415
"Image12","Cs25","Conv_11","Org_1","Cell_2",75.823,"Regular",5,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_2","Cs25.Conv_11.Org_1",5,600.415
"Image12","Cs25","Conv_11","Org_1","Cell_3",51.144,"Regular",1,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",68.887,"Regular",2,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",148.477,"Regular",3,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",112.821,"Regular",4,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",141.64,"Regular",5,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",62.824,"Regular",6,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",148.317,"Regular",7,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",160.023,"Regular",8,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image12","Cs25","Conv_11","Org_1","Cell_3",55.433,"Regular",9,NA,"OLs without bridges","Cs25.Conv_11.Org_1.Cell_3","Cs25.Conv_11.Org_1",9,949.566
"Image25","Cso2","Conv_2","Org_1","Cell_1",62.556,"Regular",1,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",65.933,"Regular",2,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",142.699,"Regular",3,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",68.544,"Regular",4,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",26.202,"Regular",5,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",4.455,"Regular",6,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",100.548,"Regular",7,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",17.952,"Anchored",8,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",97.38,"Bridged",9,18.903,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",175.159,"Regular",10,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_1",101.613,"Regular",11,NA,"OLs with bridges","Cso2.Conv_2.Org_1.Cell_1","Cso2.Conv_2.Org_1",11,863.041
"Image25","Cso2","Conv_2","Org_1","Cell_2",56.109,"Regular",1,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",57.309,"Regular",2,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",93.286,"Regular",3,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",68.505,"Regular",4,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",39.089,"Regular",5,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",49.262,"Regular",6,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",17.511,"Regular",7,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",21.275,"Regular",8,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",20.843,"Regular",9,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",84.714,"Regular",10,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",57.918,"Regular",11,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",55.405,"Regular",12,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",43.053,"Regular",13,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",46.389,"Regular",14,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_2",16.227,"Regular",15,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_2","Cso2.Conv_2.Org_1",15,726.895
"Image25","Cso2","Conv_2","Org_1","Cell_3",154.831,"Regular",1,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",36.844,"Regular",2,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",100.303,"Regular",3,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",41.004,"Regular",4,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",72.331,"Regular",5,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",68.294,"Regular",6,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",71.412,"Regular",7,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_3",82.195,"Regular",8,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_3","Cso2.Conv_2.Org_1",8,627.214
"Image25","Cso2","Conv_2","Org_1","Cell_4",93.939,"Regular",1,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_4","Cso2.Conv_2.Org_1",5,600.544
"Image25","Cso2","Conv_2","Org_1","Cell_4",143.301,"Regular",2,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_4","Cso2.Conv_2.Org_1",5,600.544
"Image25","Cso2","Conv_2","Org_1","Cell_4",99.366,"Regular",3,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_4","Cso2.Conv_2.Org_1",5,600.544
"Image25","Cso2","Conv_2","Org_1","Cell_4",162.974,"Regular",4,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_4","Cso2.Conv_2.Org_1",5,600.544
"Image25","Cso2","Conv_2","Org_1","Cell_4",100.964,"Regular",5,NA,"OLs without bridges","Cso2.Conv_2.Org_1.Cell_4","Cso2.Conv_2.Org_1",5,600.544
