458
214
1.055998 0.418967 1.439092 86.227738
1.048892 0.419155 1.430712 84.804331
1.041825 0.419338 1.422299 83.437745
1.034800 0.419514 1.413850 82.121887
1.027817 0.419681 1.405366 80.861946
1.020880 0.419835 1.396846 79.678105
1.013988 0.419976 1.388288 78.569694
1.007143 0.420103 1.379692 77.542793
1.000347 0.420216 1.371057 76.604632
0.993602 0.420314 1.362382 75.754422
0.986908 0.420400 1.353668 75.026740
0.980267 0.420475 1.344913 74.408694
0.973681 0.420541 1.336116 73.904544
0.967151 0.420601 1.327278 73.522208
0.960680 0.420656 1.318396 73.260435
0.954269 0.420710 1.309471 73.153185
0.947918 0.420765 1.300503 73.182080
0.941631 0.420823 1.291491 73.347736
0.935409 0.420885 1.282433 73.652137
0.929254 0.420954 1.273330 74.092286
0.923168 0.421028 1.264180 74.679935
0.917151 0.421110 1.254985 75.416875
0.911205 0.421197 1.245744 76.289057
0.905332 0.421289 1.236457 77.280961
0.899533 0.421384 1.227123 78.394353
0.893808 0.421480 1.217744 79.613156
0.888158 0.421576 1.208319 80.934636
0.882583 0.421669 1.198849 82.354616
0.877084 0.421755 1.189336 83.857395
0.871660 0.421834 1.179779 85.418676
0.866310 0.421903 1.170180 87.031246
0.861035 0.421961 1.160540 88.674705
0.855833 0.422005 1.150861 90.343921
0.850701 0.422034 1.141144 92.015718
0.845640 0.422049 1.131389 93.689651
0.840646 0.422048 1.121601 95.342677
0.835719 0.422031 1.111778 96.976137
0.830855 0.422000 1.101924 98.566994
0.826051 0.421956 1.092041 100.118445
0.821306 0.421900 1.082130 101.620871
0.816615 0.421833 1.072192 103.072979
0.811978 0.421758 1.062230 104.475485
0.807390 0.421677 1.052245 105.827410
0.802850 0.421592 1.042238 107.134213
0.798353 0.421506 1.032211 108.402076
0.793899 0.421419 1.022166 109.636322
0.789485 0.421332 1.012102 110.847849
0.785110 0.421247 1.002023 112.041613
0.780771 0.421160 0.991927 113.213882
0.776466 0.421071 0.981816 114.374617
0.772195 0.420976 0.971692 115.508772
0.767956 0.420872 0.961554 116.612154
0.763745 0.420754 0.951404 117.683871
0.759562 0.420617 0.941243 118.701261
0.755404 0.420459 0.931073 119.672530
0.751267 0.420275 0.920894 120.583053
0.747151 0.420061 0.910707 121.420443
0.743049 0.419816 0.900515 122.211340
0.738960 0.419536 0.890319 122.925968
0.734881 0.419220 0.880120 123.576371
0.730806 0.418867 0.869921 124.182375
0.726734 0.418478 0.859721 124.726871
0.722661 0.418052 0.849524 125.240664
0.718584 0.417591 0.839329 125.720253
0.714501 0.417096 0.829139 126.155229
0.710407 0.416567 0.818955 126.588646
0.706302 0.416005 0.808777 126.983218
0.702182 0.415412 0.798607 127.346078
0.698046 0.414788 0.788445 127.694761
0.693893 0.414135 0.778292 127.993396
0.689722 0.413454 0.768148 128.262160
0.685533 0.412745 0.758014 128.487662
0.681328 0.412010 0.747888 128.648550
0.677106 0.411251 0.737771 128.779150
0.672869 0.410468 0.727661 128.844108
0.668618 0.409662 0.717560 128.854250
0.664353 0.408835 0.707466 128.814326
0.660076 0.407986 0.697380 128.702056
0.655784 0.407116 0.687301 128.536339
0.651478 0.406226 0.677230 128.292823
0.647156 0.405316 0.667167 127.967084
0.642816 0.404387 0.657115 127.559156
0.638455 0.403439 0.647073 127.042760
0.634070 0.402476 0.637042 126.422130
0.629657 0.401500 0.627026 125.673107
0.625213 0.400517 0.617024 124.802122
0.620731 0.399535 0.607038 123.831926
0.616208 0.398561 0.597071 122.776589
0.611638 0.397604 0.587123 121.676089
0.607017 0.396671 0.577197 120.556732
0.602340 0.395766 0.567294 119.444331
0.597604 0.394888 0.557417 118.351846
0.592805 0.394035 0.547568 117.266511
0.587939 0.393198 0.537750 116.152794
0.583005 0.392373 0.527966 114.982263
0.577996 0.391555 0.518219 113.706774
0.572909 0.390746 0.508512 112.350225
0.567738 0.389952 0.498848 110.919135
0.562479 0.389180 0.489231 109.458343
0.557126 0.388441 0.479662 107.994432
0.551677 0.387742 0.470145 106.564490
0.546129 0.387090 0.460681 105.179985
0.540480 0.386491 0.451275 103.857554
0.534730 0.385947 0.441926 102.584661
0.528878 0.385461 0.432638 101.370120
0.522923 0.385036 0.423412 100.188993
0.516866 0.384673 0.414250 99.068627
0.510709 0.384375 0.405152 97.965355
0.504452 0.384147 0.396122 96.922134
0.498097 0.383993 0.387158 95.897375
0.491645 0.383917 0.378262 94.915152
0.485101 0.383925 0.369434 93.965732
0.478468 0.384024 0.360674 93.030033
0.471748 0.384221 0.351981 92.140316
0.464947 0.384524 0.343355 91.250946
0.458068 0.384942 0.334796 90.391101
0.451116 0.385483 0.326303 89.560905
0.444096 0.386158 0.317875 88.722433
0.437014 0.386977 0.309512 87.914752
0.429876 0.387948 0.301213 87.119449
0.422689 0.389085 0.292979 86.322453
0.415458 0.390399 0.284809 85.555487
0.408193 0.391900 0.276702 84.798523
0.400902 0.393604 0.268658 84.052890
0.393596 0.395519 0.260676 83.351473
0.386285 0.397659 0.252756 82.665373
0.378981 0.400035 0.244897 82.008456
0.371696 0.402654 0.237098 81.411969
0.364444 0.405525 0.229357 80.859606
0.357237 0.408656 0.221675 80.330192
0.350091 0.412054 0.214050 79.853802
0.343020 0.415723 0.206480 79.417283
0.336041 0.419671 0.198966 79.008473
0.329164 0.423892 0.191506 78.647934
0.322403 0.428386 0.184100 78.297156
0.315764 0.433143 0.176748 77.910433
0.309259 0.438157 0.169447 77.529078
0.302905 0.443431 0.162196 77.070827
0.296712 0.448951 0.154990 76.645700
0.290697 0.454720 0.147828 76.172125
0.284870 0.460729 0.140707 75.703017
0.279253 0.466976 0.133624 75.211474
0.273855 0.473449 0.126572 74.791456
0.268676 0.480136 0.119557 74.195052
0.263707 0.487019 0.112579 73.612181
0.259018 0.494112 0.105617 73.165458
0.254669 0.501447 0.098686 72.361687
0.250641 0.509023 0.091821 70.887064
0.246968 0.516833 0.085018 69.071375
0.243721 0.524833 0.078220 68.572427
0.240916 0.532978 0.071397 68.660548
0.238563 0.541230 0.064532 69.006891
0.236629 0.549556 0.057625 69.446281
0.234833 0.557868 0.050665 69.908786
0.233256 0.566210 0.043688 69.651857
0.232033 0.574562 0.036653 69.611668
0.231081 0.582891 0.029548 69.423788
0.230421 0.591170 0.022351 68.585272
0.230201 0.599365 0.015034 68.026179
0.230416 0.607452 0.007596 68.540840
0.230769 0.615385 0.000000 73.010156
210
0.230769 0.571429 0.000000 74.774101
0.232277 0.563826 0.007790 74.794779
0.233641 0.556201 0.015584 74.307200
0.235134 0.548577 0.023356 73.526146
0.236950 0.540979 0.031085 72.673870
0.239053 0.533385 0.038744 71.634487
0.241484 0.525813 0.046328 70.600061
0.244299 0.518291 0.053829 69.904552
0.247493 0.510849 0.061256 70.475996
0.251103 0.503558 0.068644 72.177877
0.255086 0.496460 0.076026 73.598276
0.259342 0.489524 0.083411 73.687693
0.263844 0.482721 0.090774 73.883153
0.268637 0.476102 0.098121 74.365230
0.273671 0.469677 0.105478 74.821579
0.278915 0.463449 0.112859 75.117142
0.284361 0.457420 0.120259 75.487044
0.290010 0.451605 0.127677 75.918621
0.295851 0.446013 0.135118 76.356231
0.301879 0.440656 0.142584 76.789775
0.308074 0.435534 0.150076 77.250969
0.314426 0.430650 0.157597 77.679774
0.320920 0.426008 0.165149 78.123052
0.327544 0.421615 0.172737 78.562501
0.334286 0.417472 0.180362 79.011819
0.341135 0.413586 0.188027 79.475090
0.348082 0.409963 0.195732 79.967895
0.355112 0.406601 0.203480 80.526188
0.362211 0.403497 0.211273 81.113855
0.369367 0.400646 0.219110 81.723044
0.376563 0.398039 0.226995 82.392664
